,sentence_id,cosine_similarity,pearson_correlation,js_divergence
121,121,0.49503628710293435,0.490155315603904,0.2335683648840383
122,122,0.2624810494639731,0.24611307674229146,0.4356624912259514
123,123,0.8903745166095209,0.88601778055162,0.13507314324215336
124,124,-0.4650626066724019,-0.46574425990743445,0.31611148540447415
125,125,0.11916170576782117,0.1088425288456846,0.16384651755084875
126,126,0.2473866833437206,0.24675420281084148,0.44600209779250627
127,127,0.13377845401925928,0.38807343622026724,0.45899449092346867
128,128,0.02683483837973805,-0.5907657500447204,0.46968119622815335
129,129,0.5293316420827048,0.5173203044171827,0.2837802595690135
130,130,0.3795543528986244,0.31090808213769094,0.30241200000957846
131,131,0.37508163210480855,0.2838832916778976,0.22945210970468735
132,132,0.6807907077918504,0.7153380880679575,0.1525451131185014
133,133,0.7227662324211381,0.7403472506450134,0.15753360950235612
134,134,0.7955875130588345,0.8014659771709276,0.17476995979832463
135,135,0.5029725149672298,0.4358890805287215,0.24359673747435026
136,136,0.6099757506782074,0.5952060035272304,0.24425984525931382
137,137,0.09138816919984626,-0.005463996091607229,0.30607438628627087
138,138,-0.025821857461213082,-0.13465540499384526,0.3580186444561991
139,139,0.1400050177385807,0.03653100999300965,0.3939396588711644
140,140,0.21094783241873402,0.11330479287082013,0.3716725077555474
141,141,0.775809882548382,0.7725392765920451,0.08828547717430142
142,142,0.13231938303575905,0.07102171876940172,0.3225652271328464
143,143,0.4264237463590324,0.3407042059503438,0.187329050564106
144,144,0.7261525862947333,0.6912277202038247,0.17401380940753555
145,145,0.838643432922994,0.7888024675119297,0.2648434933683454
146,146,-0.18935431569587813,0.08940126620853912,0.39156366217490474
147,147,0.4546090467652847,0.4277613721899658,0.14056834995265566
148,148,0.42377213624236926,0.422706648620932,0.2964334642834615
149,149,0.19069442942860657,0.22550919769538047,0.2904109899972631
150,150,0.8062009168117329,0.8080482266043687,0.11389481347230879
151,151,0.26657441410909893,0.22038526165147282,0.2829067191053443
152,152,0.776717601561595,0.790225525105732,0.10306994061084226
153,153,0.8318891074697363,0.8424894472739873,0.08275189803375085
154,154,0.8566824629890112,0.8485197772224102,0.13313265676706504
155,155,0.6579611813485394,0.674654089042423,0.0957709274230856
156,156,0.6668822350221632,0.6230422629038137,0.25871916075265416
157,157,0.39423746215481076,0.3496391004995635,0.35113672101164717
158,158,0.8972080571214882,0.9010151576657942,0.05727350275313396
159,159,0.7845755975799928,0.7793213700848272,0.1359321242676939
160,160,-0.7029165788138424,-0.989221242496869,0.6496504741322783
161,161,0.5287941367766621,0.5311244118616887,0.1499305400909579
162,162,0.6352728530531108,0.6390366483217431,0.10923110600035943
163,163,0.6173206281987058,0.6186106418729789,0.16914467059772167
164,164,0.32084850903643286,0.30535507009781554,0.22357830735177806
165,165,0.8303433545002936,0.8197192791799711,0.09568994850426896
166,166,0.6592345969873198,0.6615945607990866,0.16203422578533183
167,167,0.6807717762905897,0.7146912848880367,0.15282880272850588
168,168,0.7765181717087887,0.7968177361068217,0.09076024944224238
169,169,0.8473561965252524,0.8744315432817023,0.10231316373336517
170,170,0.5731328044909149,0.5700883535803374,0.14220936661260208
171,171,0.6389534534295123,0.6129881370245,0.2031674166881237
172,172,0.10548471104389276,0.23833374237672295,0.39939500001021283
173,173,0.7548022764154416,0.7630784255904376,0.08843871770438706
174,174,0.6479916169445585,0.6980525638941124,0.095992059683941
175,175,-0.04414802857546162,-0.028227791060746243,0.39921211249159116
176,176,0.6403651207091229,0.6418630203293865,0.0995193570969627
177,177,0.9104809809215437,0.912733943900174,0.05717675757896196
178,178,0.5295152911075391,0.5272892871168711,0.14936368488168383
179,179,0.5768709076139855,0.5612925842357785,0.16782674348877982
180,180,0.7232657802102641,0.7429888477133837,0.13553964579965738
181,181,0.7490403694289564,0.7074614466158176,0.10665431929491084
182,182,0.7349265378022207,0.8364282917148808,0.09852625450818943
183,183,0.7148731419067827,0.7137584277702379,0.1389010111305207
184,184,0.9125318558404336,0.91541584920603,0.0516474932777755
185,185,0.7468832911585914,0.68437970201933,0.23291351299001353
186,186,0.5903393098303709,0.5155128598710305,0.2737230092908801
187,187,0.5274991124369707,0.2240363020767788,0.25078233274149714
188,188,0.8231307506396944,0.801237685114842,0.20542705203013414
189,189,0.7140669548500606,0.6513035532443342,0.31858926355642664
190,190,-0.4560185031445102,-0.8184017534993283,0.48954916668400433
191,191,0.5747115729717442,0.536180661430461,0.3190626508888091
192,192,0.4128372354638763,0.3400767288754422,0.36502256759571833
193,193,0.7611818493410503,0.7584335455015898,0.17728469902610336
194,194,0.5640065339468713,0.2508370549801109,0.4135006165712963
195,195,0.14450590830018906,-0.05377604270205667,0.4103908175012684
196,196,0.6251881555097093,0.23132514569226154,0.2651453183988034
197,197,0.16668020123562308,-0.29399352323375894,0.5367848435235564
198,198,0.6801805656696738,0.6000702593909532,0.2009455569168343
199,199,0.6036534458965812,0.581799426428808,0.2171865243508388
200,200,0.7187927271705336,0.6292417408495017,0.264829377310411
201,201,0.8185547238511512,0.8020431731465395,0.46086607552638886
202,202,0.7094610275890645,0.6602841196102962,0.18676670257943526
203,203,0.1767904109936309,0.2429227736456227,0.42047641752890746
204,204,-0.009155252759631461,0.011791534871604309,0.4546632332048547
205,205,0.7071544143495296,0.7351070734154528,0.14848359490744154
206,206,-0.351528887348126,-0.46966773437988407,0.4092808185587408
207,207,0.7550204210081458,0.7938588336681549,0.2850563660494874
208,208,0.42763691919798674,0.4413296980228106,0.17827572956389395
209,209,0.8612432430551337,0.7937658491654951,0.17698987234320288
210,210,0.38932840732001456,0.306909159947175,0.2873139160274372
211,211,0.8108632746067943,0.7716560547414587,0.23033521395805093
212,212,0.6187269775774041,0.4646526361815727,0.37757749780432
213,213,0.7389610070604381,0.6863534337959369,0.22602297792236992
214,214,0.5417640947758635,0.5543874583720166,0.2566382483635019
215,215,-0.13662538620305248,-0.061545286323249085,0.36222341162046673
216,216,0.8069580895917876,0.790483229287675,0.08148653186722526
217,217,0.8031071371405466,0.8195838138052176,0.20587838408562242
218,218,0.6198001938041242,0.5998330916248034,0.2221368087745301
219,219,0.6837300571256305,0.592522313292619,0.2852944209877762
220,220,0.37874238095564533,0.3043221750013842,0.27301746099595
221,221,0.8914529840099681,0.88426592462908,0.2704469922524454
