,sentence_id,cosine_similarity,pearson_correlation,js_divergence
37,37,-0.18439940138256802,-0.014917940997803924,0.2916188803417555
38,38,0.43362320743550764,0.12565656411377543,0.37911125154587255
39,39,-0.5351921533767108,-0.43316920786212754,0.39864318016687944
40,40,0.3997553881285472,0.2979766716000432,0.34032896115261585
41,41,0.6989065056602936,0.5034280926753453,0.31184584851796787
42,42,0.00856210695401466,0.16956553685691944,0.48045471918430205
43,43,0.11719865203088833,0.057990171856906,0.29375636274539124
44,44,-0.6907316804666213,-0.5890728682608841,0.5032240964139322
45,45,0.018447657042278437,0.059256719278740586,0.46205398690377664
46,46,0.48169474154451897,0.42012441959179947,0.36456513213739783
47,47,0.6219409277338366,0.6038619711237536,0.1794905127771952
48,48,0.2418402682492931,0.22890540076123045,0.3404731764592351
49,49,0.5841241641365239,0.5747274212216519,0.3663884356949143
50,50,0.6278185146219968,0.6048812712219706,0.40343239480372933
51,51,-0.5629114603849942,-0.24006365967879928,0.5263500573785079
52,52,0.436003210986335,0.2870824418683265,0.25845333390288944
53,53,0.4403172547728277,0.45798241308204823,0.264406516003455
54,54,0.5143094963084569,0.47000412837880323,0.26775970814589944
55,55,0.5333246899478645,0.398554005000669,0.2640804770172931
56,56,-0.5534500161095561,-0.4972344970469375,0.2572943409304354
57,57,0.7359428386853812,0.786449546213163,0.4212807534781777
58,58,0.8529994492723176,0.8884474197665494,0.3149536666749964
59,59,-0.6889134980935105,-0.6341493838360727,0.5450937102367186
60,60,0.526766454800374,0.5735487475093238,0.47146929059100595
61,61,0.7486421786097415,0.6849164444341974,0.17325844219181152
62,62,0.2123268406709991,0.10936854503102719,0.35117716226380097
63,63,-0.12956093862584697,0.1929370450720691,0.3651219641738322
64,64,-0.126525638238396,0.15250071593106498,0.2875716339783666
65,65,-0.512134340896681,-0.33768494366157475,0.5145701731932691
66,66,-0.47937446158175856,-0.18318530138980715,0.49331915324168224
67,67,0.29114539829463965,0.2548585352859014,0.2986884339561767
68,68,0.7589803987797984,0.733756291986819,0.3365372097177453
69,69,0.3637175896609254,0.38452757309197666,0.37813109257855204
70,70,0.1701611045159755,0.18393907758579145,0.24756343143720655
71,71,0.643513652848437,0.6480216792603162,0.26140583751542085
72,72,0.7561973154917891,0.7043253320245719,0.25729118117640276
73,73,0.7198662625833832,0.717613478298451,0.3227543859381019
74,74,-0.7379025600228754,-0.6591430384046,0.5873209568261885
75,75,-0.32697991594259906,-0.11248740670770627,0.4986843476270505
76,76,-0.18551249651114934,-0.1454502378181589,0.34948190172447935
77,77,0.5131817437993373,0.4593281747919845,0.35307598419223113
78,78,-0.9190571706863998,-0.9355351705546424,0.7648258228545497
79,79,-0.6997850922966137,-0.5997731996995196,0.36967286706723784
80,80,-0.040051841990527096,0.04369735505590559,0.3297025868992878
81,81,-0.44431198432107893,-0.39545761107312155,0.5898140524687913
82,82,-0.7252940467821779,-0.6826454104194367,0.3823375768600135
83,83,0.7357927320811452,0.687506399259302,0.33297273178148196
84,84,0.5227227872115068,0.6053457652324458,0.3752913151132761
